
                        S T E P       1


                                INCREMENT     1


 temperatures for set N_ALL and time  0.2000000E+01

        53  3.723359E+02
        54  3.725042E+02
        55  3.724483E+02
        56  3.724769E+02
        57  3.723049E+02
        58  3.722489E+02
        59  3.723190E+02
        60  3.725311E+02
        61  3.730000E+02
        62  3.730000E+02
        63  3.730000E+02
        64  3.730000E+02
        65  3.730000E+02
        66  3.730000E+02
        67  3.730000E+02
        68  3.730000E+02
        69  3.730000E+02
        70  3.730000E+02
        71  3.730000E+02
        72  3.723739E+02
        73  3.724234E+02
        74  3.724283E+02
        75  3.723787E+02
        76  3.723665E+02
        77  3.723804E+02
        78  3.724208E+02
        79  3.723546E+02
        80  3.722861E+02
        81  3.724041E+02
        82  3.723198E+02

                                INCREMENT     6


 temperatures for set N_ALL and time  0.1200000E+02

         1  3.727052E+02
         2  3.726553E+02
         3  3.727398E+02
         4  3.728198E+02
         5  3.727199E+02
         6  3.727716E+02
         7  3.726812E+02
         8  3.728234E+02
         9  3.727396E+02
        10  3.727812E+02
        11  3.727744E+02
        12  3.728434E+02
        13  3.726885E+02
        14  3.727020E+02
        15  3.727182E+02
        16  3.727365E+02
        17  3.728162E+02
        18  3.728029E+02
        19  3.727896E+02
        20  3.728527E+02
        21  3.727175E+02
        22  3.728712E+02
        23  3.726817E+02
        24  3.726837E+02
        25  3.728110E+02
        26  3.727961E+02
        27  3.727235E+02
        28  3.727340E+02
        29  3.727922E+02
        30  3.728271E+02
        31  3.727551E+02
        32  3.728833E+02
        33  3.727524E+02
        34  3.727159E+02
        35  3.727088E+02
        36  3.726952E+02
        37  3.728808E+02
        38  3.728078E+02
        39  3.728099E+02
        40  3.728030E+02
        41  3.727332E+02
        42  3.727898E+02
        43  3.727707E+02
        44  3.727271E+02
        45  3.727042E+02
        46  3.727741E+02
        47  3.727913E+02
        48  3.727615E+02
        49  3.727663E+02
        50  3.727372E+02
        51  3.727457E+02
        52  3.727646E+02
        53  3.727484E+02
        54  3.728136E+02
        55  3.727924E+02
        56  3.728018E+02
        57  3.727350E+02
        58  3.727111E+02
        59  3.727390E+02
        60  3.728234E+02
        61  3.730000E+02
        62  3.730000E+02
        63  3.730000E+02
        64  3.730000E+02
        65  3.730000E+02
        66  3.730000E+02
        67  3.730000E+02
        68  3.730000E+02
        69  3.730000E+02
        70  3.730000E+02
        71  3.730000E+02
        72  3.727603E+02
        73  3.727798E+02
        74  3.727835E+02
        75  3.727624E+02
        76  3.727587E+02
        77  3.727626E+02
        78  3.727816E+02
        79  3.727539E+02
        80  3.727258E+02
        81  3.727753E+02
        82  3.727407E+02

                                INCREMENT     7


 temperatures for set N_ALL and time  0.1400000E+02

         1  3.728868E+02
         2  3.728676E+02
         3  3.729008E+02
         4  3.729313E+02
         5  3.728932E+02
         6  3.729129E+02
         7  3.728783E+02
         8  3.729326E+02
         9  3.729017E+02
        10  3.729174E+02
        11  3.729149E+02
        12  3.729409E+02
        13  3.728805E+02
        14  3.728859E+02
        15  3.728922E+02
        16  3.728994E+02
        17  3.729294E+02
        18  3.729245E+02
        19  3.729195E+02
        20  3.729437E+02
        21  3.728923E+02
        22  3.729509E+02
        23  3.728785E+02
        24  3.728792E+02
        25  3.729279E+02
        26  3.729221E+02
        27  3.728949E+02
        28  3.728993E+02
        29  3.729210E+02
        30  3.729345E+02
        31  3.729076E+02
        32  3.729560E+02
        33  3.729063E+02
        34  3.728920E+02
        35  3.728888E+02
        36  3.728832E+02
        37  3.729548E+02
        38  3.729268E+02
        39  3.729274E+02
        40  3.729245E+02
        41  3.728977E+02
        42  3.729198E+02
        43  3.729124E+02
        44  3.728956E+02
        45  3.728864E+02
        46  3.729138E+02
        47  3.729204E+02
        48  3.729090E+02
        49  3.729108E+02
        50  3.728997E+02
        51  3.729032E+02
        52  3.729110E+02
        53  3.729046E+02
        54  3.729297E+02
        55  3.729216E+02
        56  3.729248E+02
        57  3.728989E+02
        58  3.728891E+02
        59  3.729001E+02
        60  3.729333E+02
        61  3.730000E+02
        62  3.730000E+02
        63  3.730000E+02
        64  3.730000E+02
        65  3.730000E+02
        66  3.730000E+02
        67  3.730000E+02
        68  3.730000E+02
        69  3.730000E+02
        70  3.730000E+02
        71  3.730000E+02
        72  3.729083E+02
        73  3.729159E+02
        74  3.729179E+02
        75  3.729092E+02
        76  3.729081E+02
        77  3.729091E+02
        78  3.729175E+02
        79  3.729061E+02
        80  3.728949E+02
        81  3.729151E+02
        82  3.729011E+02

                                INCREMENT     8


 temperatures for set N_ALL and time  0.1600000E+02

         1  3.729566E+02
         2  3.729493E+02
         3  3.729621E+02
         4  3.729738E+02
         5  3.729592E+02
         6  3.729668E+02
         7  3.729536E+02
         8  3.729743E+02
         9  3.729628E+02
        10  3.729688E+02
        11  3.729678E+02
        12  3.729777E+02
        13  3.729542E+02
        14  3.729563E+02
        15  3.729588E+02
        16  3.729616E+02
        17  3.729730E+02
        18  3.729711E+02
        19  3.729692E+02
        20  3.729785E+02
        21  3.729589E+02
        22  3.729813E+02
        23  3.729536E+02
        24  3.729539E+02
        25  3.729725E+02
        26  3.729703E+02
        27  3.729601E+02
        28  3.729619E+02
        29  3.729699E+02
        30  3.729752E+02
        31  3.729650E+02
        32  3.729834E+02
        33  3.729645E+02
        34  3.729589E+02
        35  3.729575E+02
        36  3.729553E+02
        37  3.729828E+02
        38  3.729721E+02
        39  3.729723E+02
        40  3.729711E+02
        41  3.729608E+02
        42  3.729694E+02
        43  3.729665E+02
        44  3.729600E+02
        45  3.729565E+02
        46  3.729671E+02
        47  3.729696E+02
        48  3.729653E+02
        49  3.729660E+02
        50  3.729617E+02
        51  3.729631E+02
        52  3.729663E+02
        53  3.729638E+02
        54  3.729734E+02
        55  3.729704E+02
        56  3.729714E+02
        57  3.729615E+02
        58  3.729575E+02
        59  3.729618E+02
        60  3.729748E+02
        61  3.730000E+02
        62  3.730000E+02
        63  3.730000E+02
        64  3.730000E+02
        65  3.730000E+02
        66  3.730000E+02
        67  3.730000E+02
        68  3.730000E+02
        69  3.730000E+02
        70  3.730000E+02
        71  3.730000E+02
        72  3.729650E+02
        73  3.729679E+02
        74  3.729688E+02
        75  3.729653E+02
        76  3.729650E+02
        77  3.729652E+02
        78  3.729687E+02
        79  3.729642E+02
